,overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,size,color
227,5.0,True,2017-11-14,A2PYQN4T4LV0NP,B001IKJOLW,Brittany,"Great shoe! Outside arch is kind of high, but I'm still breaking them in. So I'm sure that will work it's way out. I originally ordered a 9, my regular size, and it was a tad too big. Returned and ordered an 8.5 and it fits perfect!",Consider sizing down 1 size,1510617600, 9 B(M) US, Hyper Jade/Mtlc Silver/Hyper Turq
228,4.0,True,2017-11-11,A14LN0R1PQA5WI,B001IKJOLW,Robin,I had to return the first pair and buy a 1/2 size smaller.  First time I've had to buy smaller for Nike.,Seem to Run Big,1510358400, 8.5 B(M) US, Ocean Fog/Blue Grey/Mango
229,5.0,True,2017-11-10,A35U6TP5276HMD,B001IKJOLW,LORNA DOUGLAS,Fit comfortable,Five Stars,1510272000, 10 B(M) US, Cool Grey/Pure Platinum/White/Volt
230,5.0,True,2017-11-09,AKZNLII88A0KO,B001IKJOLW,Amazon Customer,"My favorite running shoes!  The wall of the shoe is very thin, which makes them very comfortable to wear if your feet swell as you run.  I would not recommend for use on concrete or a treadmill, as there isn't very much impact absorption, but they are perfect for trail running!",Perfect for trails,1510185600, 7 B(M) US, Black/White/Anthracite/Stealth
231,4.0,True,2017-11-07,A3PZ1TJ71WPLXV,B001IKJOLW,Mellany Upshaw,Nice fit,Four Stars,1510012800, 9 B(M) US, Wolf Grey/Black-pink Blast/White
232,2.0,True,2017-11-05,A3M69Q5SNV7U0X,B001IKJOLW,Amazon Customer,"I bought these for gym training - weight class and dance class (body jam, Zumba) - and really wanted to like them, since I loved the color and the light weight feel. But when I worked out high impact, my toes tingled, went numb and cramped because the toe bed is very narrow. Also, there wasn't enough cushion for me. When doing lunges, the ball of my feet hurt. Can't return them because I wore them several times. These might be fine for someone with a narrow foot.","Zumba) - and really wanted to like them, since I loved the color and the ...",1509840000, 7 B(M) US, Black/Green Glow-blue Glow-white
233,5.0,True,2017-11-04,A2GOOFFNUI20XI,B001IKJOLW,Jerry Holley,"They fit perfect, extremely comfortable",Five Stars,1509753600, 7.5 B(M) US, Wolf Grey/Black-pink Blast/White
234,3.0,True,2017-11-04,A10Z8PKPUJ7YHO,B001IKJOLW,Pen Name,No arch support but l love the colors!,Three Stars,1509753600, 9.5 B(M) US, Black/Green Glow-blue Glow-white
235,4.0,True,2017-11-03,AHFAVT1MUB29W,B001IKJOLW,Diego,Shoe was somewhat large,Size problem,1509667200, 8.5 B(M) US, Wolf Grey/Black-pink Blast/White
236,5.0,True,2017-11-02,A10X6EMVZGVX9E,B001IKJOLW,vanessa nix,love them!,Five Stars,1509580800, 8.5 B(M) US, Hyper Jade/Mtlc Silver/Hyper Turq
237,4.0,True,2017-10-31,A3JPU96NVWGUF5,B001IKJOLW,AnonymousBeaver,"This is a great shoe for in gym workouts. I did take a 10 mile hike and had a blister on my pinky, but other than that these are very comfortable shoes!","True to size, would recommend",1509408000, 8 B(M) US, Grey
238,5.0,True,2017-10-29,A2620Z0QR2OFYC,B001IKJOLW,matt,Comfortable and light,Best birthday present,1509235200, 7.5 B(M) US, Wolf Grey/Black-pink Blast/White
239,5.0,True,2017-10-26,A312BTXKFHK927,B001IKJOLW,D. Bonnet,Purchased these for my wife as she has a similar pair that is wearing out.  She has feet are difficult to fit and these fit perfectly without pressure on sensitive portions of her feet.,Purchased these for my wife as she has a similar ...,1508976000, 10 B(M) US, Black/White/Anthracite/Stealth
240,5.0,True,2017-10-26,A30HFZ2FW8CQBI,B001IKJOLW,Mecala Fitzpatrick,"I have pretty high arches and my calves always hurt at the gym with other shoes. I have been on the hunt for a good cross trainer that I can use to lift, take gym classes, and lightly jog/run on the treadmill. These have been wonderful! I don't ever have any pain in my calves or my feet when wearing these and they fit like a glove. Highly recommend!",I have pretty high arches and my calves always hurt at the ...,1508976000, 7 B(M) US, Hyper Jade/Mtlc Silver/Hyper Turq
241,5.0,True,2017-10-25,AF70T61UO8MCD,B001IKJOLW,Deb Lyon,Great shoes,Five Stars,1508889600, 8.5 B(M) US, White/Metallic Silver/Black
242,5.0,True,2017-10-24,AJX8JEGB4Z8AI,B001IKJOLW,Charla McDaniel,These were exactly what I expected.,Five Stars,1508803200, 8 B(M) US, Black/Green Glow-blue Glow-white
243,5.0,True,2017-10-22,A2HMEEX4K9UX81,B001IKJOLW,Kerry,Love love love,Five Stars,1508630400, 8.5 B(M) US, Green Glow/Seaweed - Hasta - White
244,3.0,True,2017-10-18,AKG96VVJ8XANP,B001IKJOLW,Sonia Dietrich,I always wear a womans 9 in Nikes but these are bigger than usual. The right one almost slips off my foot a bit.  They are really light and not as sturdy as what I was looking for but over all not bad.,They are really light and not as sturdy as what I was looking for but over all ...,1508284800, 9 B(M) US, Wolf Grey/Black-pink Blast/White
245,5.0,True,2017-10-13,A34LYR4FWZ77CA,B001IKJOLW,Amazon Customer,These shoes are awesome!!,Five Stars,1507852800, 8 B(M) US, Hyper Jade/Mtlc Silver/Hyper Turq
246,3.0,True,2017-10-10,A2M3ZNLCYPZ5A1,B001IKJOLW,Luba Capps,"l always buy Nike shoes and been happy so far, but this time my left shoe fit perfectly while the right shoe was too loose on my heal and when I tighten it more it was hurting side of my foot.",l always buy Nike shoes and been happy so far,1507593600, 10.5 B(M) US, Black/White/Anthracite/Stealth
247,5.0,True,2017-10-03,AQAY0P6DQAWDL,B001IKJOLW,Ashley Files,Bought these as my back up shoes but they have turned into my daily ones I go to! So comfortable and my feet don't hurt after long hours on my feet. I own a cleaning business so I need my feet not to hurt in the middle of the day.,Honestly Fantastic Shoes,1506988800, 6 B(M) US, Black
248,5.0,True,2017-10-02,A246RG8KSPK5XS,B001IKJOLW,Amazon Customer,Absolutely love these shoes and color!! They are perfect for running! I run roughly 4 miles 3x per week. This is my second or 3rd pair of this exact style. Fit is perfect!,Absolutely love these shoes and color,1506902400, 8 B(M) US, Hyper Jade/Mtlc Silver/Hyper Turq
249,5.0,True,2017-09-27,A2JCYVQLKWULGM,B001IKJOLW,Manda Lynn,Super comfy!,Five Stars,1506470400, 9 B(M) US, Black
250,5.0,True,2017-09-27,A1EF7YWCNN7E9K,B001IKJOLW,Kelly M,Ordered half a size larger than my usual shoe size and fits perfectly.,Nike runs small,1506470400, 11.5 B(M) US, Cool Grey/Rage Green/Hyper Turquoise
251,5.0,True,2017-09-26,AQWZQKD0N851T,B001IKJOLW,Birger B.,Fit well.,Five Stars,1506384000, 9.5 B(M) US, Black/White/Anthracite/Stealth
252,5.0,True,2017-09-25,A3V6I3EA3X3SCE,B001IKJOLW,M Corrie,The fit was perfect! I Highly recommend this shoe.,Five Stars,1506297600, 7.5 B(M) US, Black/White/Anthracite/Stealth
253,5.0,True,2017-09-20,AGT48Z76ZQSQU,B001IKJOLW,Amazon Customer,"Obsessed with these shoes! I was looking for good all around sneakers (running, walking, tennis, etc.) and these more than fit the bill. I was looking specifically for black nikes (I love the fit) with white soles (good for court sports); I was a little reluctant to purchase because I wasn't sure whether the black on the soles would contact the ground, but it doesn't!",Very Happy Customer,1505865600, 7.5 B(M) US, Black
254,5.0,True,2017-09-18,A2W3B4YHP3HZ9R,B001IKJOLW,judy laurel,"Cute shoe, fit as expected, and very comfortable.",and very comfortable.,1505692800, 8.5 B(M) US, Black/White/Anthracite/Stealth
255,5.0,True,2017-09-16,AGVYFU0PR5IWV,B001IKJOLW,Amazon Customer,"On time, nice sneakers. Fit as expected.",nice sneakers. Fit as expected,1505520000, 7.5 B(M) US, Black/Green Glow-blue Glow-white
256,5.0,True,2017-09-14,A2SU06VTWMFP7C,B001IKJOLW,ange edmounds harrison,"Perfect fit, as always.",5 stars,1505347200, 8 B(M) US, Grey
257,5.0,True,2017-09-13,AVZB7UFLT6VD,B001IKJOLW,Robbin,"Great shoe, very comfortable",Five Stars,1505260800, 8.5 B(M) US, Plure Platinum/Blue Glow/Wolf Grey
258,5.0,True,2017-09-10,ANPPQ1G3RP88H,B001IKJOLW,Amazon Customer,Love these sneakers! Perfect fit and super light,Five Stars,1505001600, 9 B(M) US, Wolf Grey/Black-pink Blast/White
259,5.0,True,2017-09-07,ABONZZSS8YG3K,B001IKJOLW,Delores Williams,These shoes fit like a glove! Light but very supportive! I have worn them several times and feel very light on my feet.,These shoes fit like a glove,1504742400, 8.5 B(M) US, Black/Green Glow-blue Glow-white
260,5.0,True,2017-09-05,A2T8BWOO7BFBWY,B001IKJOLW,vera alster,Fit true to size,Five Stars,1504569600, 7.5 B(M) US, Wolf Grey/Black-pink Blast/White
261,5.0,True,2017-09-04,A1NTI9B7VY30JM,B001IKJOLW,lezanaz,Love the fit,Five Stars,1504483200, 7.5 B(M) US, Black/White/Anthracite/Stealth
262,4.0,True,2017-08-29,AM9TTLTT6DR1W,B001IKJOLW,Karen VanFossen,Nike always makes a good shoe ..abit rough breaking them in but after 9 hours on my feet anyone's feet would hurt abit,Nike always makes a good shoe.,1503964800, 8.5 B(M) US, Black/Green Glow-blue Glow-white
263,1.0,True,2017-08-29,AP8CWOZ30P4GH,B001IKJOLW,Marie,Oops! I returned these because I ordered wrong size!,One Star,1503964800, 10.5 B(M) US, Black/White/Anthracite/Stealth
264,5.0,True,2017-08-29,A2ORP5RT8NQ0Q7,B001IKJOLW,Jackie Carola,Extremely comfortable sneaker!,Five Stars,1503964800, 9 B(M) US, Black/White/Anthracite/Stealth
265,5.0,True,2017-08-27,A5Z3UGOPDBJPW,B001IKJOLW,Carol,Good looking shoe, Shoes,1503792000, 8 B(M) US, Black
266,4.0,True,2017-08-24,A2GWLCDWM7V59I,B001IKJOLW,Carol G,I have had this style before in a different color and have received many compliments on the shoes.  They are great walking shoes!  I wear orthotics and these shoes are one of the best I have found to accommodate them for fit.,Love these shoes,1503532800, 9 B(M) US, Pure Platinum/Blue Glow/Wolf Grey
267,1.0,True,2017-08-24,A2XUQXG9J9SRTG,B001IKJOLW,JMH515,"I loved these shoes...that is until after about an hour of wear, the green inserts on the sole of the right show began falling off. The wear was in my home, on smooth floors. I can only assume they were defective.",I loved these shoes,1503532800, 7.5 B(M) US, Cool Grey/Volt/Pure Platinum
268,5.0,True,2017-08-21,A2R0RL0TF6E9VC,B001IKJOLW,SadDad,Great! Super comfy and cute! No issues and fit perfect!,perfect,1503273600, 10 B(M) US, Hyper Jade/Mtlc Silver/Hyper Turq
269,5.0,True,2017-08-20,AB29N6EMOFEVW,B001IKJOLW,dan h.,Good shoes,Five Stars,1503187200, 7 B(M) US, Black/White/Anthracite/Stealth
270,3.0,True,2017-08-17,A2Y2IKO63FNHQE,B001IKJOLW,Sandie,I returned them...found a Ryka pair I liked better,found a Ryka pair I liked,1502928000, 10 B(M) US, Black/Hyper Violet/Total Crimson/White
271,5.0,True,2017-08-17,A1OK7HI3YI9682,B001IKJOLW,Mel B,BEST sneakers I've ever purchased!!!!,Five Stars,1502928000, 8 B(M) US, Black/White/Anthracite/Stealth
272,5.0,True,2017-08-15,A39U1R8S96YIR4,B001IKJOLW,Amazon Customer,Excellent ...!!!,Five Stars,1502755200, X-Large, Wolf Grey/Platinum/White/Crimson
273,5.0,True,2017-08-14,A1Z37N7XE7FRD2,B001IKJOLW,gi,"the best sneakers by far! I had never owned a pair of Nike sneakers, and I went solely on the reviews by others...
And I absolutely loved them!!",the best sneakers by far,1502668800, 8.5 B(M) US, Black/White/Anthracite/Stealth
274,5.0,True,2017-08-12,A3LGYYLGO2KJOE,B001IKJOLW,Bree,"Love these shoes. I've been buying Nikes for years now. I bought this pair for work and everyday wear and another pair for working out and active wear. They also last a long time in my opinion, especially if you take care of them.",Classically comfortable and durable,1502496000, 9 B(M) US, Black/White/Anthracite/Stealth
275,4.0,True,2017-08-11,A1J3XYI0M1D0LW,B001IKJOLW,ellen,Right one is slightly tight.. hope it will stretch out.. !!,Four Stars,1502409600, 10 B(M) US, Black/White/Anthracite/Stealth
276,3.0,True,2017-08-08,A9KR8PT0Z47CL,B001IKJOLW,Chandler F,They're ugly: the toe is rounded and the material is weird. the Nike Womens Flex Trainer 6 is way better looking and costs about the same.,the Nike Womens Flex Trainer 6 is way better looking and costs about the same,1502150400, 9 B(M) US, Black/White/Anthracite/Stealth
277,5.0,True,2017-08-08,A1AUEUD7NP1LUC,B001IKJOLW,Flip Flop Life,So lightweight and awesome!,Five Stars,1502150400, 11 B(M) US, Black/White/Anthracite/Stealth
278,5.0,True,2017-08-07,A177WB7O660HS8,B001IKJOLW,shannon Donaldson,Luv them!!,Five Stars,1502064000, 8.5 B(M) US, Cool Grey/Pure Platinum/White/Volt
279,5.0,True,2017-08-04,A38BS1VCQ4XSGV,B001IKJOLW,ptovar,Love the color and fit. I use them to work on at the gym on the treadmill and they are very light and comfortable.,Love the color and fit,1501804800, 7.5 B(M) US, Wolf Grey/Black-pink Blast/White
280,3.0,True,2017-08-02,A38X15IJFAPHZP,B001IKJOLW,Anonymous,"Bought these shoes with HIIT in mind, but not too sure how I like the fit on my foot. First time to wear them, not great for running. Maybe after they're broken in a little they'll get better. If you just need a comfortable pair of shoes for walking, they're fine.",OK,1501632000, 5 B(M) US, Black/White/Anthracite/Stealth
281,5.0,True,2017-07-20,A1OFFB5DLIHH41,B001IKJOLW,Amazon Customer,My daughter loves them. Great fit!,Great fit!,1500508800, 9 B(M) US, Black/White/Anthracite/Stealth
282,5.0,True,2017-07-18,A1PFKS00R93MRZ,B001IKJOLW,Rakesh Duneja,This is a very attractive shoe. It is true to size and fits as expected. Very satisfied with the seller - delivered on time.,Very satisfied with the seller - delivered on time,1500336000, 8.5 B(M) US, Black/Green Glow-blue Glow-white
283,4.0,True,2017-07-18,A23H50RT6SLXY9,B001IKJOLW,Edle Liljeblad,"Fits good, very lightweight.",Four Stars,1500336000, 7.5 B(M) US, Wolf Grey/Platinum/White/Crimson
284,5.0,True,2017-07-18,APWLFTPOXQCCG,B001IKJOLW,Andrea T.,"Comfortable shoe for both workout sessions and walking.  Neither too bulky nor too light.  This is my second pair because they fit and have no neon or pink colors, just nice basic B&W.",Comfortable shoe for both workout sessions and walking,1500336000, 7 B(M) US, Black/White/Anthracite/Stealth
285,5.0,True,2017-07-18,AN5PL4KUZS35E,B001IKJOLW,Dilly Anderson,,Five Stars,1500336000, 9.5 B(M) US, Black/White/Anthracite/Stealth
286,5.0,True,2017-07-18,A37EEIAK5YJGTS,B001IKJOLW,myrtlyn Allen Skeeling,Nice,Five Stars,1500336000, 9 B(M) US, Black
287,5.0,True,2017-07-18,A87LWEOT3ZJU7,B001IKJOLW,Amazon Customer,These are the best shoes I have ever use for my workouts!!! I love them and buy them in bulk!!! LOL,These are the best shoes I have ever use for my workouts,1500336000, 9 B(M) US, Black/Hyper Violet/Total Crimson/White
288,5.0,True,2017-07-18,A1LCV2UNXGHB0W,B001IKJOLW,luvtoshop,I love these shoes.  They fit as expected and they look really nice on.  These shoes have a narrow base which I really like.  I don't like the ones that make your foot look wide.,I love these shoes,1500336000, 8 B(M) US, Black/White/Anthracite/Stealth
289,5.0,True,2017-07-15,A3O0UBMD8CSF1V,B001IKJOLW,Jennifer S. Flack,Love this product.  Great fit.,Five Stars,1500076800, 9.5 B(M) US, Cool Grey/Pure Platinum/White/Volt
290,3.0,True,2017-07-15,A184AKBVD3WI86,B001IKJOLW,Elke,Very low cut heel so if you training and pushing sleds - I ran right out of shoes! Although the traction on toe and heel are great,Low cut heels,1500076800, 8.5 B(M) US, Wolf Grey/Black-pink Blast/White
291,5.0,True,2017-07-09,A3I0ZDRING4F8W,B001IKJOLW,S,Just what I needed for Group Fight class. Quick movements and footwork are so easy in these sneakers. Love them.,Perfect,1499558400, 10 B(M) US, Racer Blue/Obsidian/Blue Tint
292,5.0,True,2017-07-08,AXZ02W7FMBC35,B001IKJOLW,Bill Ellenwood II,Love! Great price too.,Exactly what I wanted,1499472000, 9.5 D Wide, Cool Grey / Volt - Wolf Grey - Pure Platinum
293,4.0,True,2017-07-07,A29K85C92Z8HGR,B001IKJOLW,MET,"It's been a long time since I've worked a cross training shoe. This shoe is very light and minimally passed compared to running shoes. That's not meant to be a knock, just a fact.

I ordered the shoes half a size up because as a former runner, I'm used to my feet needing room to spread and swell. I wish I hadn't because they feel a little roomy. I have orthotics, so I think I can remedy the issue once I swap those in.

Otherwise, very good shoes",Light shoes,1499385600, 8 B(M) US, Black/White/Anthracite/Stealth
294,3.0,False,2017-07-01,AE6W48FPMKO4L,B001IKJOLW,PineTree,"Good indoor training shoes for running on treadmill, doing lunges and regular exercises at the gym. These are very flexible, light weight and comfortable. Grip is okay - sticky rubber is used only at the edges of heel and toe areas so I slipped a little when I worked on cable machines, resistance band, etc. on un-carpeted floor.  I would emphasize that if you do lifting as a part of your everyday routine workout I would not recommend them because mine (cushion) lasted only for six months and this is the reason I gave three stars. Other than that, I liked them!",Good indoor training shoes,1498867200, 6 B(M) US, Black
